sample_id,source_dataset,original_path,destination_path,original_class,nivara_class,split,width,height,channels,file_size,sha256,duplicate_group,license_source,exclusion_reason
1,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\trash\trash10.jpg,train\garbage_waste\garbage_waste_000001.jpg,trash,garbage_waste,train,512,384,3,11752,5f1ee42f525810222f5afc0afa6393f9184db463b2e2414df428f9321639a028,,License verification required — obtained from Kaggle; check original dataset license,
1422,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\metal\metal220.jpg,train\garbage_waste\garbage_waste_001422.jpg,metal,garbage_waste,train,512,384,3,25263,a54fafd95ea51e34a588db8bc3c5df94d24070b023d9a108e733a4f4b1fa3401,,License verification required — obtained from Kaggle; check original dataset license,
1423,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\glass\glass363.jpg,train\garbage_waste\garbage_waste_001423.jpg,glass,garbage_waste,train,512,384,3,11829,623e7e12344e32b096d3986926c718b5f23c44f54df1029917737b9d4288ae87,,License verification required — obtained from Kaggle; check original dataset license,
1424,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\plastic\plastic434.jpg,train\garbage_waste\garbage_waste_001424.jpg,plastic,garbage_waste,train,512,384,3,17742,a84ac2040a83ac6ddd90622dbd63a0109896421b5819d2f5c8aee72efa8d5f35,,License verification required — obtained from Kaggle; check original dataset license,
1425,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\paper\paper535.jpg,train\garbage_waste\garbage_waste_001425.jpg,paper,garbage_waste,train,512,384,3,14819,b1873815e7343f96ce71943ba13d0de9acdffcb3daaf61d6a5293ea91e580ca7,,License verification required — obtained from Kaggle; check original dataset license,
1426,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\cardboard\cardboard227.jpg,train\garbage_waste\garbage_waste_001426.jpg,cardboard,garbage_waste,train,512,384,3,13946,5b32ba74f6f497a7160d1a97b163905fe75407c71a909e566ae5c7b4f24f677a,,License verification required — obtained from Kaggle; check original dataset license,
1427,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\cardboard\cardboard350.jpg,train\garbage_waste\garbage_waste_001427.jpg,cardboard,garbage_waste,train,512,384,3,13358,c4154176338a6af396600a1fe62ce65b31452ee01ba4f35f907f744f25d61e0b,,License verification required — obtained from Kaggle; check original dataset license,
1428,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\metal\metal221.jpg,train\garbage_waste\garbage_waste_001428.jpg,metal,garbage_waste,train,512,384,3,19860,76bdacd674abfe0819c0a1d1a173bfc99e1642aab0338ee612e021eb06d2fea3,,License verification required — obtained from Kaggle; check original dataset license,
1429,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\metal\metal390.jpg,train\garbage_waste\garbage_waste_001429.jpg,metal,garbage_waste,train,512,384,3,30853,b3fd958da7033b2ea056bd917fc0eebb19874c238ee3873e3c131e3c7890cc92,,License verification required — obtained from Kaggle; check original dataset license,
1430,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\cardboard\cardboard88.jpg,train\garbage_waste\garbage_waste_001430.jpg,cardboard,garbage_waste,train,512,384,3,30796,5995adf9c82ec8e6d03320f8fe0c7fdd2aea46dbf82358c165762773115f01cd,,License verification required — obtained from Kaggle; check original dataset license,
1431,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\plastic\plastic265.jpg,train\garbage_waste\garbage_waste_001431.jpg,plastic,garbage_waste,train,512,384,3,11703,9ce823c13128cdde96b3fea06608b3ce5c0991ccd45a5ac832e2464360169b1a,,License verification required — obtained from Kaggle; check original dataset license,
1432,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\cardboard\cardboard366.jpg,train\garbage_waste\garbage_waste_001432.jpg,cardboard,garbage_waste,train,512,384,3,23344,f76ca7d8c9085167729d8750e4f5da52ecd6d2d16de680600198d7206f8049b0,,License verification required — obtained from Kaggle; check original dataset license,
1433,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\paper\paper224.jpg,train\garbage_waste\garbage_waste_001433.jpg,paper,garbage_waste,train,512,384,3,29813,a6fa00996e9716a707d8d2fcf7479706b0b23d76a095b9d55f7679d01cb39c3b,,License verification required — obtained from Kaggle; check original dataset license,
1434,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\metal\metal127.jpg,train\garbage_waste\garbage_waste_001434.jpg,metal,garbage_waste,train,512,384,3,14051,0a87299066ebc0b2188ceb3b7191bacef452188b6aaaf17aeb6c44227a0001d1,,License verification required — obtained from Kaggle; check original dataset license,
1435,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\paper\paper502.jpg,train\garbage_waste\garbage_waste_001435.jpg,paper,garbage_waste,train,512,384,3,26916,1cde634898618890a7817c791f5f818b6cd269d7b651be591ca76607d1388190,,License verification required — obtained from Kaggle; check original dataset license,
1436,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\metal\metal156.jpg,train\garbage_waste\garbage_waste_001436.jpg,metal,garbage_waste,train,512,384,3,7807,c09910726706083dedfa7d1e13e7dfe2d05ce66c2f422648e52ed2890928cecd,,License verification required — obtained from Kaggle; check original dataset license,
1437,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\metal\metal175.jpg,train\garbage_waste\garbage_waste_001437.jpg,metal,garbage_waste,train,512,384,3,17189,d3982a15a88776bcddc2a257b2d319d69c3bd23a1bbd7b5c121818da85f4a7a5,,License verification required — obtained from Kaggle; check original dataset license,
1438,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\glass\glass501.jpg,train\garbage_waste\garbage_waste_001438.jpg,glass,garbage_waste,train,512,384,3,20742,2885b55e189a43dec7092927818fdba46638703a7d8e224b70f00e37260ce780,,License verification required — obtained from Kaggle; check original dataset license,
1439,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\glass\glass24.jpg,train\garbage_waste\garbage_waste_001439.jpg,glass,garbage_waste,train,512,384,3,8371,4811d0ec8c613c09afad8d87454314a4eee0298fcd7c505e8dfb0a1b5326924d,,License verification required — obtained from Kaggle; check original dataset license,
1440,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\metal\metal223.jpg,train\garbage_waste\garbage_waste_001440.jpg,metal,garbage_waste,train,512,384,3,19443,ed04883b7548a704c37a6c05196e9b199a6db7144d2d30a4dcc2069a0aa268a8,,License verification required — obtained from Kaggle; check original dataset license,
1441,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\glass\glass274.jpg,train\garbage_waste\garbage_waste_001441.jpg,glass,garbage_waste,train,512,384,3,11939,bd20a72151976c98a5235baac946e44edaccf243915406e39ca2164541d64377,,License verification required — obtained from Kaggle; check original dataset license,
1442,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\paper\paper242.jpg,train\garbage_waste\garbage_waste_001442.jpg,paper,garbage_waste,train,512,384,3,12036,39744979d229b80403d359a89c10506d9fbed857b370a5705c4688694d156a0c,,License verification required — obtained from Kaggle; check original dataset license,
1443,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\cardboard\cardboard383.jpg,train\garbage_waste\garbage_waste_001443.jpg,cardboard,garbage_waste,train,512,384,3,21365,c3bc0ac0a346864525d4c75f9e6edb426e935659d5e70d3598fda0123b07d761,,License verification required — obtained from Kaggle; check original dataset license,
1444,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\paper\paper359.jpg,train\garbage_waste\garbage_waste_001444.jpg,paper,garbage_waste,train,512,384,3,12688,9c732e082cfbaaf64cbe6d7bce0e3c7925b77d4db841cb07c9c4f1575fb430db,,License verification required — obtained from Kaggle; check original dataset license,
1445,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\plastic\plastic431.jpg,train\garbage_waste\garbage_waste_001445.jpg,plastic,garbage_waste,train,512,384,3,11215,69b2cf41bcf89812d49459a7c849277c1678fbde22cb63fd6981ee7819739f4a,,License verification required — obtained from Kaggle; check original dataset license,
1446,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\paper\paper91.jpg,train\garbage_waste\garbage_waste_001446.jpg,paper,garbage_waste,train,512,384,3,11322,ca7957de64e9ed35415141e78514fd1d246c3a9b6451230619c36269ac513874,,License verification required — obtained from Kaggle; check original dataset license,
1447,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\plastic\plastic41.jpg,train\garbage_waste\garbage_waste_001447.jpg,plastic,garbage_waste,train,512,384,3,10165,b199b2ad9a3bc7a28ba3c55662a0e4c4695984c5c6aa795826733c9ecb093479,,License verification required — obtained from Kaggle; check original dataset license,
1448,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\trash\trash114.jpg,train\garbage_waste\garbage_waste_001448.jpg,trash,garbage_waste,train,512,384,3,12302,63e70ac6bc0587bac2b9f0845630ac50c0e5a96ad60869695f8604ea0f9efec8,,License verification required — obtained from Kaggle; check original dataset license,
1449,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\paper\paper594.jpg,train\garbage_waste\garbage_waste_001449.jpg,paper,garbage_waste,train,512,384,3,9254,599fbe6a3100966f04191ef72d57667e931232749390a7ccde24215951989032,,License verification required — obtained from Kaggle; check original dataset license,
1450,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\glass\glass489.jpg,train\garbage_waste\garbage_waste_001450.jpg,glass,garbage_waste,train,512,384,3,20834,70b90864bd7ffad1e5b9e9c2fc7bd0cc00f52a050f61d98863cba53fc79ab5b3,,License verification required — obtained from Kaggle; check original dataset license,
1451,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\metal\metal303.jpg,train\garbage_waste\garbage_waste_001451.jpg,metal,garbage_waste,train,512,384,3,14937,ecadc879b646436b973b54fdd61e6ae8cb27a4a421090c3faaee8b701dbc503c,,License verification required — obtained from Kaggle; check original dataset license,
1452,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\paper\paper416.jpg,train\garbage_waste\garbage_waste_001452.jpg,paper,garbage_waste,train,512,384,3,11245,29d700d928ab21e6605fa069fe0cccb9d80867eff31d5ab5c61349b4456f10c4,,License verification required — obtained from Kaggle; check original dataset license,
1453,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\metal\metal300.jpg,train\garbage_waste\garbage_waste_001453.jpg,metal,garbage_waste,train,512,384,3,21224,10a3fc85213fd07e55170ad101ec266cab908c3fcee492114a29abb944943270,,License verification required — obtained from Kaggle; check original dataset license,
1454,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\trash\trash108.jpg,train\garbage_waste\garbage_waste_001454.jpg,trash,garbage_waste,train,512,384,3,26272,b244347094d4a92f7519a9687148d510d5e832cb60618b8ada3fa37629859ded,,License verification required — obtained from Kaggle; check original dataset license,
1455,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\cardboard\cardboard391.jpg,train\garbage_waste\garbage_waste_001455.jpg,cardboard,garbage_waste,train,512,384,3,25746,1378754e2ca5c4a0b7db35f370dcc2e5a10ed5e0480b6f6f9b0ac8c788641e87,,License verification required — obtained from Kaggle; check original dataset license,
1456,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\paper\paper225.jpg,train\garbage_waste\garbage_waste_001456.jpg,paper,garbage_waste,train,512,384,3,16231,f06dc6980eb9bb082f6f93acb672293b212c896b015162c0100ccf2fc8842367,,License verification required — obtained from Kaggle; check original dataset license,
1457,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\glass\glass178.jpg,train\garbage_waste\garbage_waste_001457.jpg,glass,garbage_waste,train,512,384,3,8661,3571a427b37b09269634bd0457245df7b63e0c5165e486596d1a40a54032a385,,License verification required — obtained from Kaggle; check original dataset license,
1458,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\metal\metal407.jpg,train\garbage_waste\garbage_waste_001458.jpg,metal,garbage_waste,train,512,384,3,19473,295e15363ee7393963f785f7a43dad7207460e041c43a1f36e7514e635300626,,License verification required — obtained from Kaggle; check original dataset license,
